date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:09:15	315700/315700	---M--	200	added ('OK')	font/woff2	etag:%224d134-67f9493f-1b88d063de8c52a7;;;%22	https://mavenfinance.com.pl/fonts/fa-regular-400.woff2	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/fonts/fa-regular-400.woff2	(from https://mavenfinance.com.pl/css/fontawesome.css)
18:09:16	741508/741508	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22b5084-67f9493f-6d1ba16414c247df;gz%22	https://mavenfinance.com.pl/fonts/fa-regular-400.ttf	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/fonts/fa-regular-400.ttf	(from https://mavenfinance.com.pl/css/fontawesome.css)
18:09:16	270360/270360	---M--	200	added ('OK')	font/woff2	etag:%2242018-67f9493f-f4eb2c0682fe592;;;%22	https://mavenfinance.com.pl/fonts/fa-solid-900.woff2	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/fonts/fa-solid-900.woff2	(from https://mavenfinance.com.pl/css/fontawesome.css)
18:09:16	356840/356840	---M--	200	added ('OK')	application/font-woff	etag:%22571e8-67f9493f-5be26a693662a57c;;;%22	https://mavenfinance.com.pl/fonts/fa-light-300.woff	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/fonts/fa-light-300.woff	(from https://mavenfinance.com.pl/css/fontawesome.css)
18:09:19	648356/648356	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%229e4a4-67f9493f-877c1e5a1fe83d7a;gz%22	https://mavenfinance.com.pl/fonts/fa-solid-900.ttf	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/fonts/fa-solid-900.ttf	(from https://mavenfinance.com.pl/css/fontawesome.css)
18:09:19	329884/329884	---M--	200	added ('OK')	application/font-woff	etag:%225089c-67f9493f-909fc586f756ace7;;;%22	https://mavenfinance.com.pl/fonts/fa-regular-400.woff	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/fonts/fa-regular-400.woff	(from https://mavenfinance.com.pl/css/fontawesome.css)
18:09:19	279576/279576	---M--	200	added ('OK')	application/font-woff	etag:%2244418-67f9493f-9e371c8c04205706;;;%22	https://mavenfinance.com.pl/fonts/fa-solid-900.woff	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/fonts/fa-solid-900.woff	(from https://mavenfinance.com.pl/css/fontawesome.css)
18:09:23	79918/79918	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221382e-67f9493f-89416e4eb3a538fa;gz%22	https://mavenfinance.com.pl/fonts/Flaticon.eot	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/fonts/Flaticon.eot	(from https://mavenfinance.com.pl/css/flaticon.css)
18:09:24	79918/79918	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%221382e-67f9493f-e778d8f76fc13293;gz%22	https://mavenfinance.com.pl/fonts/Flaticond41d.eot?	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/fonts/Flaticond41dd41d.eot	(from https://mavenfinance.com.pl/css/flaticon.css)
18:09:24	393940/393940	---M--	200	added ('OK')	application/font-woff	etag:%22602d4-67f9493f-ee947eb72f090dbc;;;%22	https://mavenfinance.com.pl/fonts/fa-thin-100.woff	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/fonts/fa-thin-100.woff	(from https://mavenfinance.com.pl/css/fontawesome.css)
18:09:25	372948/372948	---M--	200	added ('OK')	font/woff2	etag:%225b0d4-67f9493f-9a212862def3e45e;;;%22	https://mavenfinance.com.pl/fonts/fa-thin-100.woff2	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/fonts/fa-thin-100.woff2	(from https://mavenfinance.com.pl/css/fontawesome.css)
18:09:25	42668/42668	---M--	200	added ('OK')	font/woff2	etag:%22a6ac-67f9493f-e221d2c7de73bb7d;;;%22	https://mavenfinance.com.pl/fonts/Flaticon.woff2	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/fonts/Flaticon.woff2	(from https://mavenfinance.com.pl/css/flaticon.css)
18:09:26	49844/49844	---M--	200	added ('OK')	application/font-woff	etag:%22c2b4-67f9493f-b25b18c83db5667c;;;%22	https://mavenfinance.com.pl/fonts/Flaticon.woff	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/fonts/Flaticon.woff	(from https://mavenfinance.com.pl/css/flaticon.css)
18:09:27	79740/79740	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%221377c-67f9493f-ff84650d8ad6e53b;gz%22	https://mavenfinance.com.pl/fonts/Flaticon.ttf	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/fonts/Flaticon.ttf	(from https://mavenfinance.com.pl/css/flaticon.css)
18:09:27	923132/923132	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22e15fc-67f9493f-c41c0e915c8f69ab;gz%22	https://mavenfinance.com.pl/fonts/fa-thin-100.ttf	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/fonts/fa-thin-100.ttf	(from https://mavenfinance.com.pl/css/fontawesome.css)
18:09:30	552832/552832	---M-Z	200	added ('OK')	image/svg+xml	etag:%2286f80-67f9493f-5ae26f201bdd03dc;gz%22	https://mavenfinance.com.pl/fonts/Flaticon.svg	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/fonts/Flaticon.svg	(from https://mavenfinance.com.pl/css/flaticon.css)
18:09:31	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-67f94941-f53b8cd1254f80b9;gz%22	https://mavenfinance.com.pl/Trident/index.html	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/Trident/index.html	(from https://mavenfinance.com.pl/js/swiper.min.js)
18:09:31	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-67f9493f-166a1b0c27639571;gz%22	https://mavenfinance.com.pl/Edge/index.html	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/Edge/index.html	(from https://mavenfinance.com.pl/js/swiper.min.js)
18:09:32	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-67f9493f-e701fe558606dbe6;gz%22	https://mavenfinance.com.pl/Gecko/index.html	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/Gecko/index.html	(from https://mavenfinance.com.pl/js/swiper.min.js)
18:09:33	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-67f9493f-51e35c45bae8b246;gz%22	https://mavenfinance.com.pl/Firefox/index.html	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/Firefox/index.html	(from https://mavenfinance.com.pl/js/swiper.min.js)
18:09:34	2457/2457	---M-Z	200	added ('OK')	text/html	etag:%22999-67f94941-a5de6034018dd348;gz%22	https://mavenfinance.com.pl/Version/index.html	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/Version/index.html	(from https://mavenfinance.com.pl/js/swiper.min.js)
18:09:35	2331/2331	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2021%20May%202025%2016:09:37%20GMT	https://mavenfinance.com.pl/version/index-2.html	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/version/index-2.html	(from https://mavenfinance.com.pl/js/swiper.min.js)
18:09:37	108020/108020	---M--	200	added ('OK')	font/woff2	etag:%221a5f4-67f93af2-e8e9108c0092b23e;;;%22	https://mavenfinance.com.pl/assets/global/webfonts/fa-brands-400.woff2	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/global/webfonts/fa-brands-400.woff2	(from https://mavenfinance.com.pl/assets/global/css/fontawesome.min.css)
18:09:38	24948/24948	---M--	200	added ('OK')	font/woff2	etag:%226174-67f93af2-309419bccae7733e;;;%22	https://mavenfinance.com.pl/assets/global/webfonts/fa-regular-400.woff2	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/global/webfonts/fa-regular-400.woff2	(from https://mavenfinance.com.pl/assets/global/css/fontawesome.min.css)
18:09:39	187208/187208	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222db48-67f93af2-812d66487fcbadb7;gz%22	https://mavenfinance.com.pl/assets/global/webfonts/fa-brands-400.ttf	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/global/webfonts/fa-brands-400.ttf	(from https://mavenfinance.com.pl/assets/global/css/fontawesome.min.css)
18:09:39	63952/63952	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22f9d0-67f93af2-c5c00cf472728dd8;gz%22	https://mavenfinance.com.pl/assets/global/webfonts/fa-regular-400.ttf	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/global/webfonts/fa-regular-400.ttf	(from https://mavenfinance.com.pl/assets/global/css/fontawesome.min.css)
18:09:41	150124/150124	---M--	200	added ('OK')	font/woff2	etag:%2224a6c-67f93af2-c704a5fb2d3e11e5;;;%22	https://mavenfinance.com.pl/assets/global/webfonts/fa-solid-900.woff2	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/global/webfonts/fa-solid-900.woff2	(from https://mavenfinance.com.pl/assets/global/css/fontawesome.min.css)
18:09:42	394628/394628	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2260584-67f93af2-9376ffbf43870826;gz%22	https://mavenfinance.com.pl/assets/global/webfonts/fa-solid-900.ttf	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/global/webfonts/fa-solid-900.ttf	(from https://mavenfinance.com.pl/assets/global/css/fontawesome.min.css)
18:09:42	4564/4564	---M--	200	added ('OK')	font/woff2	etag:%2211d4-67f93af2-a9d2a6f576f967cf;;;%22	https://mavenfinance.com.pl/assets/global/webfonts/fa-v4compatibility.woff2	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/global/webfonts/fa-v4compatibility.woff2	(from https://mavenfinance.com.pl/assets/global/css/fontawesome.min.css)
18:09:43	10172/10172	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2227bc-67f93af2-c3a3a04d4f0646b6;gz%22	https://mavenfinance.com.pl/assets/global/webfonts/fa-v4compatibility.ttf	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/global/webfonts/fa-v4compatibility.ttf	(from https://mavenfinance.com.pl/assets/global/css/fontawesome.min.css)
18:09:45	2331/2331	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2021%20May%202025%2016:09:46%20GMT	https://mavenfinance.com.pl/assets/frontend/css/owl.video.play.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/css/owl.video.play.png	(from https://mavenfinance.com.pl/assets/frontend/css/owl.carousel.min.css)
18:09:45	134382/134382	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2220cee-67f93af2-5602506df21a43e1;gz%22	https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularALight.eot	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularALight.eot	(from https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/css/styles.css?var=1)
18:09:46	31144/31144	---M--	200	added ('OK')	font/woff2	etag:%2279a8-67f93af2-2d75a7c5f7ecf5ef;;;%22	https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularALight.woff2	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularALight.woff2	(from https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/css/styles.css?var=1)
18:09:47	46112/46112	---M--	200	added ('OK')	application/font-woff	etag:%22b420-67f93af2-3aaccdc6a4134091;;;%22	https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularALight.woff	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularALight.woff	(from https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/css/styles.css?var=1)
18:09:48	134160/134160	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2220c10-67f93af2-6f94ef3735d81d55;gz%22	https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularALight.ttf	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularALight.ttf	(from https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/css/styles.css?var=1)
18:09:49	576563/576563	---M-Z	200	added ('OK')	image/svg+xml	etag:%228cc33-67f93af2-ed1a8d7b53f8f9b3;gz%22	https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularALight.svg	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularALight.svg	(from https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/css/styles.css?var=1)
18:09:51	141506/141506	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22228c2-67f93af2-8fb4411055d5619c;gz%22	https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularARegular.eot	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularARegular.eot	(from https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/css/styles.css?var=1)
18:09:52	34556/34556	---M--	200	added ('OK')	font/woff2	etag:%2286fc-67f93af2-8747953a3816e864;;;%22	https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularARegular.woff2	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularARegular.woff2	(from https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/css/styles.css?var=1)
18:09:53	50416/50416	---M--	200	added ('OK')	application/font-woff	etag:%22c4f0-67f93af2-508996e6df48b4e;;;%22	https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularARegular.woff	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularARegular.woff	(from https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/css/styles.css?var=1)
18:09:54	141276/141276	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22227dc-67f93af2-23e566d0f73bb8b7;gz%22	https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularARegular.ttf	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularARegular.ttf	(from https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/css/styles.css?var=1)
18:09:55	715533/715533	---M-Z	200	added ('OK')	image/svg+xml	etag:%22aeb0d-67f93af2-53db93f7e40abd14;gz%22	https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularARegular.svg	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularARegular.svg	(from https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/css/styles.css?var=1)
18:09:56	141534/141534	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22228de-67f93af2-4b762a224eb1841a;gz%22	https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularAMedium.eot	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularAMedium.eot	(from https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/css/styles.css?var=1)
18:09:56	35036/35036	---M--	200	added ('OK')	font/woff2	etag:%2288dc-67f93af2-bb11963f4329ba67;;;%22	https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularAMedium.woff2	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularAMedium.woff2	(from https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/css/styles.css?var=1)
18:09:58	50768/50768	---M--	200	added ('OK')	application/font-woff	etag:%22c650-67f93af2-86f5cec8347a48c4;;;%22	https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularAMedium.woff	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularAMedium.woff	(from https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/css/styles.css?var=1)
18:09:59	141308/141308	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22227fc-67f93af2-6fe2c43332b9dda4;gz%22	https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularAMedium.ttf	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularAMedium.ttf	(from https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/css/styles.css?var=1)
18:10:00	719103/719103	---M-Z	200	added ('OK')	image/svg+xml	etag:%22af8ff-67f93af2-2b20470f5ede1fea;gz%22	https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularAMedium.svg	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularAMedium.svg	(from https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/css/styles.css?var=1)
18:10:01	141478/141478	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22228a6-67f93af2-ef6b8eb0ed063172;gz%22	https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularASemiBold.eot	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularASemiBold.eot	(from https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/css/styles.css?var=1)
18:10:01	34820/34820	---M--	200	added ('OK')	font/woff2	etag:%228804-67f93af2-d02d128497d28496;;;%22	https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularASemiBold.woff2	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularASemiBold.woff2	(from https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/css/styles.css?var=1)
18:10:03	50600/50600	---M--	200	added ('OK')	application/font-woff	etag:%22c5a8-67f93af2-f735d89a0f99477d;;;%22	https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularASemiBold.woff	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularASemiBold.woff	(from https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/css/styles.css?var=1)
18:10:04	141244/141244	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22227bc-67f93af2-957a9a280e77a2d9;gz%22	https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularASemiBold.ttf	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularASemiBold.ttf	(from https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/css/styles.css?var=1)
18:10:05	721825/721825	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b03a1-67f93af2-37611367456fb6a9;gz%22	https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularASemiBold.svg	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularASemiBold.svg	(from https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/css/styles.css?var=1)
18:10:06	137972/137972	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2221af4-67f93af2-eee16ccdeeab98d0;gz%22	https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularABold.eot	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularABold.eot	(from https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/css/styles.css?var=1)
18:10:06	33908/33908	---M--	200	added ('OK')	font/woff2	etag:%228474-67f93af2-b76b31f86944b912;;;%22	https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularABold.woff2	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularABold.woff2	(from https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/css/styles.css?var=1)
18:10:08	49700/49700	---M--	200	added ('OK')	application/font-woff	etag:%22c224-67f93af2-5cfa5c21e2f3711;;;%22	https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularABold.woff	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularABold.woff	(from https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/css/styles.css?var=1)
18:10:09	137760/137760	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2221a20-67f93af2-30105a71557813ba;gz%22	https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularABold.ttf	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularABold.ttf	(from https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/css/styles.css?var=1)
18:10:10	13656/13656	---M--	200	added ('OK')	image/png	etag:%223558-67f93af2-99b32d0e2e6660e8;;;%22	https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/materials/banners/coin.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/theme_base/money_invest/materials/banners/coin.png	(from https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/css/styles.css?var=1)
18:10:11	684008/684008	---M-Z	200	added ('OK')	image/svg+xml	etag:%22a6fe8-67f93af2-fdf6bae4913e33ac;gz%22	https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularABold.svg	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/theme_base/money_invest/fonts/EuclidCircularABold.svg	(from https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/css/styles.css?var=1)
18:10:12	378/378	---M-Z	302	error ('Found')	text/html	date:Wed,%2021%20May%202025%2016:10:14%20GMT	https://mavenfinance.com.pl/language-update?name=es	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/language-update5efc	(from https://mavenfinance.com.pl/schema)
18:10:13	378/378	---M-Z	302	error ('Found')	text/html	date:Wed,%2021%20May%202025%2016:10:15%20GMT	https://mavenfinance.com.pl/language-update?name=fr	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/language-updatee60a	(from https://mavenfinance.com.pl/schema)
18:10:14	2331/2331	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2021%20May%202025%2016:10:16%20GMT	https://mavenfinance.com.pl/assets/global/images/jROrQC86dWkOCiRN5XW9.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/global/images/jROrQC86dWkOCiRN5XW9.png	(from https://mavenfinance.com.pl/schema)
18:10:14	107500/107500	---M--	200	added ('OK')	image/jpeg	etag:%221a3ec-67f93af2-49485650c370d4e7;;;%22	https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/materials/banner-bg.jpg	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/frontend/theme_base/money_invest/materials/banner-bg.jpg	(from https://mavenfinance.com.pl/assets/frontend/theme_base/money_invest/css/styles.css?var=1)
18:10:15	378/378	---M-Z	302	error ('Found')	text/html	date:Wed,%2021%20May%202025%2016:10:17%20GMT	https://mavenfinance.com.pl/user/schema-preview/1	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/user/schema-preview/1	(from https://mavenfinance.com.pl/schema)
18:10:16	2331/2331	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2021%20May%202025%2016:10:18%20GMT	https://mavenfinance.com.pl/assets/global/images/uVv3a9kqDDgkqVuCewUd.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/global/images/uVv3a9kqDDgkqVuCewUd.png	(from https://mavenfinance.com.pl/schema)
18:10:17	378/378	---M-Z	302	error ('Found')	text/html	date:Wed,%2021%20May%202025%2016:10:19%20GMT	https://mavenfinance.com.pl/user/schema-preview/2	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/user/schema-preview/2	(from https://mavenfinance.com.pl/schema)
18:10:18	2331/2331	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2021%20May%202025%2016:10:20%20GMT	https://mavenfinance.com.pl/assets/global/images/OhxqY5FE8TSja08EVK4E.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/global/images/OhxqY5FE8TSja08EVK4E.png	(from https://mavenfinance.com.pl/schema)
18:10:19	378/378	---M-Z	302	error ('Found')	text/html	date:Wed,%2021%20May%202025%2016:10:21%20GMT	https://mavenfinance.com.pl/user/schema-preview/3	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/user/schema-preview/3	(from https://mavenfinance.com.pl/schema)
18:10:20	2331/2331	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2021%20May%202025%2016:10:22%20GMT	https://mavenfinance.com.pl/assets/global/images/MUtTx6WVGIpCuqAWBqpP.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/global/images/MUtTx6WVGIpCuqAWBqpP.png	(from https://mavenfinance.com.pl/schema)
18:10:21	378/378	---M-Z	302	error ('Found')	text/html	date:Wed,%2021%20May%202025%2016:10:23%20GMT	https://mavenfinance.com.pl/user/schema-preview/4	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/user/schema-preview/4	(from https://mavenfinance.com.pl/schema)
18:10:22	2331/2331	---M-Z	404	error ('Not%20Found')	text/html	date:Wed,%2021%20May%202025%2016:10:24%20GMT	https://mavenfinance.com.pl/assets/global/images/zKE7zotoyFWNE28dMaLb.png	/data/data/com.termux/files/home/websites/mavenfinance.com.pl/mavenfinance.com.pl/assets/global/images/zKE7zotoyFWNE28dMaLb.png	(from https://mavenfinance.com.pl/schema)
